opcode,meas,index,voice,loc,eloc,oloc,tick,sec,dur,rval,dots,sci_pitch,dmark,dlevel,status,d0,d1,bar,section,bpm,grace,tie,onset,pedal,dyn,even,tempo,player_id,piano_id,src,seg_label,spirio_label,uid
nof,90,5033,3,4362,2181,,1365,480.49631300000004,0,,,,,,144,37,0,,,,,,,,,,,3,0,cut_16,gutim_16,spirio_6,5033
nof,90,5034,3,4363,2181,,1365,480.49631300000004,0,,,,,,144,47,0,,,,,,,,,,,3,0,cut_16,gutim_16,spirio_6,5034
nof,90,5035,1,4364,2181,,1685,480.49631300000004,0,,,,,,144,29,0,,,,,,,,,,,3,0,cut_16,gutim_16,spirio_6,5035
non,90,5036,1,4365,2181,1642,1706,480.49631300000004,0.101102941176471,32.0,0,Gb2,ppp,5,144,42,5,,,,,,o,,,,,3,0,cut_16,gutim_16,spirio_6,5036
non,90,5037,3,4366,2181,1642,1706,480.49631300000004,1.57169117647059,2.0,0,C2,ppp,5,144,36,5,,,,,,o,,,,,3,0,cut_16,gutim_16,spirio_6,5037
non,90,5038,3,4367,2181,1642,1706,480.49631300000004,2.35294117647059,2.0,0,B2,ppp,5,144,47,5,,,,,,o,,,,,3,0,cut_16,gutim_16,spirio_6,5038
nof,90,5039,1,4368,2182,,1706,480.5983129999999,0,,,,,,144,42,0,,,,,,,,,,,3,0,cut_16,gutim_16,spirio_6,5039
non,90,5040,1,4369,2182,1643,1728,480.5983129999999,0.0965073529411765,32.0,0,F1,ppp,5,144,29,5,,,,,,o,,,,,3,0,cut_16,gutim_16,spirio_6,5040
nof,90,5041,1,4370,2183,,1728,480.6943129999999,0,,,,,,144,29,0,,,,,,,,,,,3,0,cut_16,gutim_16,spirio_6,5041
non,90,5042,2,4371,2183,1644,1749,480.6943129999999,0.197610294117647,16.0,0,G7,ppp,5,144,103,5,,,,,,o,,,,,3,0,cut_16,gutim_16,spirio_6,5042
nof,90,5043,2,4372,2184,,1749,480.892313,0,,,,,,144,103,0,,,,,,,,,,,3,0,cut_16,gutim_16,spirio_6,5043
nof,90,5044,2,4373,2185,,1365,481.3573129999999,0,,,,,,144,85,0,,,,,,,,,,,3,0,cut_16,gutim_16,spirio_6,5044
non,90,5045,1,4374,2186,1645,1920,481.41031300000003,0.104631696428571,32.0,0,Bb1,p,11,144,34,11,,,,,,o,,,e,,3,0,cut_16,gutim_16,spirio_6,5045
nof,90,5046,1,4375,2187,,1920,481.5143130000001,0,,,,,,144,34,0,,,,,,,,,,,3,0,cut_16,gutim_16,spirio_6,5046
non,90,5047,1,4376,2187,1646,1945,481.5143130000001,0.108816964285714,32.0,0,Gb4,pp+,9,144,66,9,,,,,,o,,,e,,3,0,cut_16,gutim_16,spirio_6,5047
nof,90,5048,1,4377,2188,,1945,481.623313,0,,,,,,144,66,0,,,,,,,,,,,3,0,cut_16,gutim_16,spirio_6,5048
non,90,5049,1,4378,2188,1647,1971,481.623313,0.104631696428571,32.0,0,Eb5,ppp+,6,144,75,6,,,,,,o,,,e,,3,0,cut_16,gutim_16,spirio_6,5049
nof,90,5050,1,4379,2189,,1971,481.728313,0,,,,,,144,75,0,,,,,,,,,,,3,0,cut_16,gutim_16,spirio_6,5050
non,90,5051,1,4380,2189,1648,1996,481.728313,0.108816964285714,32.0,0,D4,ppp-,4,144,62,4,,,,,,o,,,e,,3,0,cut_16,gutim_16,spirio_6,5051
nof,90,5052,1,4381,2190,,1996,481.83731299999994,0,,,,,,144,62,0,,,,,,,,,,,3,0,cut_16,gutim_16,spirio_6,5052
non,90,5053,1,4382,2190,1649,2022,481.83731299999994,0.108816964285714,32.0,0,C1,pppp,2,144,24,2,,,,,,o,,,E 5996,,3,0,cut_16,gutim_16,spirio_6,5053
ped,90,5054,,4383,2191,,,481.9203129999999,0,,,,,,176,64,0,,,,,,,d^,,,,3,0,cut_16,gutim_16,,5054
nof,90,5055,1,4384,2192,,2022,481.9453129999999,0,,,,,,144,24,0,,,,,,,,,,,3,0,cut_16,gutim_16,spirio_6,5055
bar,91,5056,0,4385,2192,,0,481.9453129999999,0,,,,,,,,,91,,,,,,,,,,3,0,cut_16,gutim_16,spirio_6,5056
sec,91,5057,0,4388,2195,,192,481.9453129999999,0,,,,,,,,,,6004,,,,,,,,,0,0,cut_17,gutim_17,,5057
nof,91,5058,3,4386,2193,,1706,482.143313,0,,,,,,144,36,0,,,,,,,,,,,3,0,cut_16,gutim_16,spirio_6,5058
non,91,5059,3,4390,2197,1650,256,482.2123129999997,4.28571428571429,1.0,0,Ab5,ff,22,144,80,22,,,,,,o,,,,,0,0,cut_17,gutim_17,,5059
ped,91,5060,,4389,2196,,,482.2373129999997,0,,,,,,176,66,127,,,,,,,sV,,,,0,0,cut_17,gutim_17,,5060
non,91,5061,1,4391,2198,1651,384,482.74831299999977,0.104631696428571,32.0,0,F#5,ppp,5,144,78,5,,,,,,o,,,e,,0,0,cut_17,gutim_17,,5061
ped,91,5062,0,4392,2198,,384,482.74831299999977,0,,,,,,176,64,127,,,,,,,dV,,,,0,0,cut_17,gutim_17,,5062
nof,91,5063,1,4393,2199,,384,482.8533129999998,0,,,,,,144,78,0,,,,,,,,,,,0,0,cut_17,gutim_17,,5063
non,91,5064,1,4394,2199,1652,409,482.8533129999998,0.108816964285714,32.0,0,D6,ppp,5,144,86,5,,,,,,o,,,e,,0,0,cut_17,gutim_17,,5064
nof,91,5065,3,4387,2194,,1706,482.9243129999999,0,,,,,,144,47,0,,,,,,,,,,,3,0,cut_16,gutim_16,spirio_6,5065
nof,91,5066,1,4395,2200,,409,482.9623129999997,0,,,,,,144,86,0,,,,,,,,,,,0,0,cut_17,gutim_17,,5066
non,91,5067,1,4396,2200,1653,435,482.9623129999997,0.104631696428571,32.0,0,Bb6,ppp,5,144,94,5,,,,,,o,,,e,,0,0,cut_17,gutim_17,,5067
nof,91,5068,1,4397,2201,,435,483.06631299999975,0,,,,,,144,94,0,,,,,,,,,,,0,0,cut_17,gutim_17,,5068
non,91,5069,1,4398,2201,1654,460,483.06631299999975,0.108816964285714,32.0,0,G7,ppp,5,144,103,5,,,,,,o,,,e,,0,0,cut_17,gutim_17,,5069
nof,91,5070,1,4399,2202,,460,483.1753129999997,0,,,,,,144,103,0,,,,,,,,,,,0,0,cut_17,gutim_17,,5070
non,91,5071,1,4400,2202,1655,486,483.1753129999997,0.108816964285714,32.0,0,Ab6,ppp,5,144,92,5,,,,,,o,,,e,,0,0,cut_17,gutim_17,,5071
nof,91,5072,1,4401,2203,,486,483.2843129999998,0,,,,,,144,92,0,,,,,,,,,,,0,0,cut_17,gutim_17,,5072
non,91,5073,1,4402,2203,1656,512,483.2843129999998,0.159040178571429,32.0,1,Bb6,ppp+,6,144,94,6,,,,,,o,,,E,,0,0,cut_17,gutim_17,,5073
nof,91,5074,1,4403,2204,,512,483.4433129999997,0,,,,,,144,94,0,,,,,,,,,,,0,0,cut_17,gutim_17,,5074
non,91,5075,1,4404,2204,1657,550,483.4433129999997,0.108816964285714,32.0,0,F#4,ppp+,6,144,66,6,,,,,,o,,,,,0,0,cut_17,gutim_17,,5075
nof,91,5076,1,4405,2205,,550,483.55231299999986,0,,,,,,144,66,0,,,,,,,,,,,0,0,cut_17,gutim_17,,5076
non,91,5077,1,4406,2205,1658,576,483.55231299999986,0.104631696428571,32.0,0,D5,ppp+,6,144,74,6,,,,,,o,,,,,0,0,cut_17,gutim_17,,5077
nof,91,5078,1,4407,2206,,576,483.6563129999999,0,,,,,,144,74,0,,,,,,,,,,,0,0,cut_17,gutim_17,,5078
non,91,5079,1,4408,2206,1659,601,483.6563129999999,0.163225446428571,32.0,1,F#4,ppp+,6,144,66,6,,,,,,o,,,,,0,0,cut_17,gutim_17,,5079
nof,91,5080,3,4409,2207,,256,483.8203129999999,0,,,,,,144,80,0,,,,,,,,,,,0,0,cut_17,gutim_17,,5080
nof,91,5081,1,4410,2207,,601,483.8203129999999,0,,,,,,144,66,0,,,,,,,,,,,0,0,cut_17,gutim_17,,5081
non,91,5082,1,4411,2207,1660,640,483.8203129999999,0.133928571428571,32.0,1,Ab5,ppp+,6,144,80,6,,,,,,o,,,,,0,0,cut_17,gutim_17,,5082
non,91,5083,1,4412,2208,1661,672,483.9543129999999,0.087890625,32.0,0,D5,ppp+,6,144,74,6,,,,,,o,,,,,0,0,cut_17,gutim_17,,5083
nof,91,5084,1,4413,2209,,672,484.0413129999999,0,,,,,,144,74,0,,,,,,,,,,,0,0,cut_17,gutim_17,,5084
non,91,5085,1,4414,2209,1662,693,484.0413129999999,0.087890625,32.0,0,Bb5,pp-,7,144,82,7,,,,,,o,,,,,0,0,cut_17,gutim_17,,5085
nof,91,5086,1,4415,2210,,693,484.12931299999985,0,,,,,,144,82,0,,,,,,,,,,,0,0,cut_17,gutim_17,,5086
non,91,5087,1,4416,2210,1663,714,484.12931299999985,0.0920758928571429,32.0,0,G7,pp-,7,144,103,7,,,,,,o,,,,,0,0,cut_17,gutim_17,,5087
nof,91,5088,1,4417,2211,,714,484.2213129999997,0,,,,,,144,103,0,,,,,,,,,,,0,0,cut_17,gutim_17,,5088
non,91,5089,1,4418,2211,1664,736,484.2213129999997,0.133928571428571,32.0,1,D5,pp-,7,144,74,7,,,,,,o,,,,,0,0,cut_17,gutim_17,,5089
nof,91,5090,1,4419,2212,,736,484.35531299999974,0,,,,,,144,74,0,,,,,,,,,,,0,0,cut_17,gutim_17,,5090
non,91,5091,1,4420,2212,1665,768,484.35531299999974,0.104631696428571,32.0,0,G7,pp-,7,144,103,7,,,,,,o,,,e,,0,0,cut_17,gutim_17,,5091
nof,91,5092,1,4421,2213,,640,484.46031299999976,0,,,,,,144,80,0,,,,,,,,,,,0,0,cut_17,gutim_17,,5092
nof,91,5093,1,4422,2213,,768,484.46031299999976,0,,,,,,144,103,0,,,,,,,,,,,0,0,cut_17,gutim_17,,5093
non,91,5094,1,4423,2213,1666,793,484.46031299999976,0.108816964285714,32.0,0,Ab5,pp-,7,144,80,7,,,,,,o,,,e,,0,0,cut_17,gutim_17,,5094
non,91,5095,1,4424,2214,1667,819,484.5693129999997,0.104631696428571,32.0,0,F#4,pp-,7,144,66,7,,,,,,o,,,e,,0,0,cut_17,gutim_17,,5095
nof,91,5096,1,4425,2215,,819,484.6733129999997,0,,,,,,144,66,0,,,,,,,,,,,0,0,cut_17,gutim_17,,5096
non,91,5097,1,4426,2215,1668,844,484.6733129999997,0.108816964285714,32.0,0,D5,pp-,7,144,74,7,,,,,,o,,,e,,0,0,cut_17,gutim_17,,5097
nof,91,5098,1,4427,2216,,844,484.7823129999999,0,,,,,,144,74,0,,,,,,,,,,,0,0,cut_17,gutim_17,,5098
non,91,5099,1,4428,2216,1669,870,484.7823129999999,0.159040178571429,32.0,1,F#4,pp-,7,144,66,7,,,,,,o,,,E,,0,0,cut_17,gutim_17,,5099
nof,91,5100,1,4429,2217,,793,484.94131299999975,0,,,,,,144,80,0,,,,,,,,,,,0,0,cut_17,gutim_17,,5100
nof,91,5101,1,4430,2217,,870,484.94131299999975,0,,,,,,144,66,0,,,,,,,,,,,0,0,cut_17,gutim_17,,5101
non,91,5102,1,4431,2217,1670,908,484.94131299999975,0.163225446428571,32.0,1,Ab5,pp,8,144,80,8,,,,,,o,,,e,,0,0,cut_17,gutim_17,,5102
non,91,5103,1,4432,2218,1671,947,485.10531299999974,0.159040178571429,32.0,1,D5,pp,8,144,74,8,,,,,,o,,,e,,0,0,cut_17,gutim_17,,5103
nof,91,5104,1,4433,2219,,947,485.26431299999985,0,,,,,,144,74,0,,,,,,,,,,,0,0,cut_17,gutim_17,,5104
non,91,5105,1,4434,2219,1672,985,485.26431299999985,0.163225446428571,32.0,1,G7,pp,8,144,103,8,,,,,,o,,,e,,0,0,cut_17,gutim_17,,5105
nof,91,5106,1,4435,2220,,908,485.42731299999986,0,,,,,,144,80,0,,,,,,,,,,,0,0,cut_17,gutim_17,,5106
nof,91,5107,1,4436,2220,,985,485.42731299999986,0,,,,,,144,103,0,,,,,,,,,,,0,0,cut_17,gutim_17,,5107
non,91,5108,1,4437,2220,1673,1024,485.42731299999986,0.104631696428571,32.0,0,Ab5,pp,8,144,80,8,,,,,,o,,,E 6005,,0,0,cut_17,gutim_17,,5108
non,91,5109,1,4438,2221,1674,1049,485.5313129999999,0.108816964285714,32.0,0,Bb6,pp,8,144,94,8,,,,,,o,,,,,0,0,cut_17,gutim_17,,5109
nof,91,5110,1,4439,2222,,1049,485.6403129999998,0,,,,,,144,94,0,,,,,,,,,,,0,0,cut_17,gutim_17,,5110
non,91,5111,1,4440,2222,1675,1075,485.6403129999998,0.104631696428571,32.0,0,F#3,pp,8,144,54,8,,,,,,o,,,,,0,0,cut_17,gutim_17,,5111
nof,91,5112,1,4441,2223,,1075,485.74531299999984,0,,,,,,144,54,0,,,,,,,,,,,0,0,cut_17,gutim_17,,5112
non,91,5113,1,4442,2223,1676,1100,485.74531299999984,0.108816964285714,32.0,0,D5,pp,8,144,74,8,,,,,,o,,,,,0,0,cut_17,gutim_17,,5113
nof,91,5114,1,4443,2224,,1024,485.85431299999976,0,,,,,,144,80,0,,,,,,,,,,,0,0,cut_17,gutim_17,,5114
nof,91,5115,1,4444,2224,,1100,485.85431299999976,0,,,,,,144,74,0,,,,,,,,,,,0,0,cut_17,gutim_17,,5115
non,91,5116,1,4445,2224,1677,1126,485.85431299999976,0.159040178571429,32.0,1,Ab5,pp+,9,144,80,9,,,,,,o,,,,,0,0,cut_17,gutim_17,,5116
non,91,5117,1,4446,2225,1678,1164,486.01331299999987,0.163225446428571,32.0,1,D5,pp+,9,144,74,9,,,,,,o,,,,,0,0,cut_17,gutim_17,,5117
nof,91,5118,1,4447,2226,,1164,486.1763129999999,0,,,,,,144,74,0,,,,,,,,,,,0,0,cut_17,gutim_17,,5118
non,91,5119,1,4448,2226,1679,1203,486.1763129999999,0.322265625,16.0,1,G7,pp+,9,144,103,9,,,,,,o,,,,,0,0,cut_17,gutim_17,,5119
nof,91,5120,1,4449,2227,,1203,486.49831299999977,0,,,,,,144,103,0,,,,,,,,,,,0,0,cut_17,gutim_17,,5120
bar,92,5121,0,4450,2227,,0,486.49831299999977,0,,,,,,,,,92,,,,,,,,,,0,0,cut_17,gutim_17,,5121
nof,92,5122,1,4451,2228,,1126,486.64831299999986,0,,,,,,144,80,0,,,,,,,,,,,0,0,cut_17,gutim_17,,5122
ped,92,5123,,4452,2229,,,489.68731299999973,0,,,,,,176,64,0,,,,,,,d^,,,,0,0,cut_17,gutim_17,,5123
non,92,5124,3,4454,2231,1680,768,489.7123129999997,0.17578125,16.0,0,G2,ppp,5,144,43,5,,,,,,o,,,,,0,0,cut_17,gutim_17,,5124
ped,92,5125,,4453,2230,,,489.7373129999997,0,,,,,,176,64,127,,,,,,,dV,,,,0,0,cut_17,gutim_17,,5125
nof,92,5126,3,4455,2232,,768,489.88831299999987,0,,,,,,144,43,0,,,,,,,,,,,0,0,cut_17,gutim_17,,5126
non,92,5127,3,4456,2232,1681,810,489.88831299999987,0.535714285714286,8.0,1,G2,ppp,5,144,43,5,,,,,,o,,,,,0,0,cut_17,gutim_17,,5127
non,92,5128,3,4457,2232,1681,810,489.88831299999987,0.535714285714286,8.0,1,B2,ppp,5,144,47,5,,,,,,o,,,,,0,0,cut_17,gutim_17,,5128
nof,92,5129,3,4458,2233,,810,490.4243129999997,0,,,,,,144,43,0,,,,,,,,,,,0,0,cut_17,gutim_17,,5129
nof,92,5130,3,4459,2233,,810,490.4243129999997,0,,,,,,144,47,0,,,,,,,,,,,0,0,cut_17,gutim_17,,5130
non,92,5131,3,4461,2235,1682,938,490.4243129999997,0.359933035714286,8.0,0,A4,ppp,5,144,69,5,,,,,t,o,,,,,0,0,cut_17,gutim_17,,5131
ped,92,5132,,4460,2234,,,490.4493129999997,0,,,,,,176,66,0,,,,,,,s^,,,,0,0,cut_17,gutim_17,,5132
nof,92,5133,3,4462,2236,,938,491.85531299999974,0,,,,,,144,69,0,,,,,,,,,,,0,0,cut_17,gutim_17,,5133
bar,93,5134,0,4463,2236,,0,491.85531299999974,0,,,,,,,,,93,,,,,,,,,,0,0,cut_17,gutim_17,,5134
non,93,5135,3,4464,2237,1683,85,492.21131299999973,0.087890625,32.0,0,A4,ppp,5,144,69,5,,,,,,o,,d,,,0,0,cut_17,gutim_17,,5135
nof,93,5136,3,4465,2238,,85,492.2993129999997,0,,,,,,144,69,0,,,,,,,,,,,0,0,cut_17,gutim_17,,5136
non,93,5137,3,4466,2238,1684,106,492.2993129999997,0.0920758928571429,32.0,0,Eb4,ppp,5,144,63,5,,,,,,o,,d,,,0,0,cut_17,gutim_17,,5137
nof,93,5138,3,4467,2239,,106,492.3913129999998,0,,,,,,144,63,0,,,,,,,,,,,0,0,cut_17,gutim_17,,5138
non,93,5139,3,4468,2239,1685,128,492.3913129999998,0.267857142857143,16.0,1,C2,ppp,5,144,36,5,,,,,,o,,d,,,0,0,cut_17,gutim_17,,5139
nof,93,5140,3,4469,2240,,128,492.6593129999998,0,,,,,,144,36,0,,,,,,,,,,,0,0,cut_17,gutim_17,,5140
non,93,5141,3,4470,2240,1686,192,492.6593129999998,0.267857142857143,16.0,1,A4,ppp,5,144,69,5,,,,,t,o,,d,,,0,0,cut_17,gutim_17,,5141
nof,93,5142,3,4471,2241,,192,493.06131299999987,0,,,,,,144,69,0,,,,,,,,,,,0,0,cut_17,gutim_17,,5142
non,93,5143,3,4472,2241,1687,288,493.06131299999987,0.9375,8.0,2,Eb4,ppp,5,144,63,5,,,,,,o,,D,,,0,0,cut_17,gutim_17,,5143
nof,93,5144,3,4473,2242,,288,493.99831299999977,0,,,,,,144,63,0,,,,,,,,,,,0,0,cut_17,gutim_17,,5144
non,93,5145,1,4474,2243,1688,,496.06631299999975,0.05,8.0,0,F4,ppp,5,144,65,5,,,,g,,o,,,,,0,0,cut_17,gutim_17,,5145
nof,93,5146,1,4475,2244,,,496.1163129999997,0,,,,,,144,65,0,,,,,,,,,,,0,0,cut_17,gutim_17,,5146
non,93,5147,1,4476,2245,1689,1024,496.1413129999998,1.07142857142857,4.0,0,F4,ppp,5,144,65,5,,,,,,o,,d,,t,0,0,cut_17,gutim_17,,5147
non,93,5148,3,4477,2245,1689,1024,496.1413129999998,1.07142857142857,4.0,0,G1,ppp,5,144,31,5,,,,,,o,,d,,t,0,0,cut_17,gutim_17,,5148
nof,93,5149,1,4478,2246,,1024,497.2123129999997,0,,,,,,144,65,0,,,,,,,,,,,0,0,cut_17,gutim_17,,5149
nof,93,5150,3,4479,2246,,1024,497.2123129999997,0,,,,,,144,31,0,,,,,,,,,,,0,0,cut_17,gutim_17,,5150
bar,94,5151,0,4480,2246,,0,497.2123129999997,0,,,,,,,,,94,,,,,,,,,,0,0,cut_17,gutim_17,,5151
non,94,5152,1,4481,2246,1690,0,497.2123129999997,2.14285714285714,2.0,0,Ab5,mp,14,144,80,14,,,,,,o,,d,,t,0,0,cut_17,gutim_17,,5152
non,94,5153,3,4482,2246,1690,0,497.2123129999997,2.14285714285714,2.0,0,E2,mp,14,144,40,14,,,,,,o,,d 6005,,t,0,0,cut_17,gutim_17,,5153
nof,94,5154,1,4483,2247,,0,499.35531299999974,0,,,,,,144,80,0,,,,,,,,,,,0,0,cut_17,gutim_17,,5154
nof,94,5155,3,4484,2247,,0,499.35531299999974,0,,,,,,144,40,0,,,,,,,,,,,0,0,cut_17,gutim_17,,5155
non,94,5156,1,4485,2247,1691,512,499.35531299999974,1.07142857142857,4.0,0,Ab5,mp+,15,144,80,15,,,,,t,o,,,,t,0,0,cut_17,gutim_17,,5156
non,94,5157,1,4486,2247,1691,512,499.35531299999974,1.07142857142857,4.0,0,D6,mp+,15,144,86,15,,,,,t,o,,,,t,0,0,cut_17,gutim_17,,5157
non,94,5158,3,4487,2247,1691,512,499.35531299999974,2.14285714285714,2.0,0,E2,mp,14,144,40,14,,,,,,o,,,,,0,0,cut_17,gutim_17,,5158
nof,94,5159,1,4488,2248,,512,501.49831299999977,0,,,,,,144,80,0,,,,,,,,,,,0,0,cut_17,gutim_17,,5159
nof,94,5160,1,4489,2248,,512,501.49831299999977,0,,,,,,144,86,0,,,,,,,,,,,0,0,cut_17,gutim_17,,5160
nof,94,5161,3,4490,2248,,512,501.49831299999977,0,,,,,,144,40,0,,,,,,,,,,,0,0,cut_17,gutim_17,,5161
non,94,5162,1,4491,2248,1692,1024,501.49831299999977,0.803571428571429,8.0,1,C5,mp+,15,144,72,15,,,,,,o,,,,T,0,0,cut_17,gutim_17,,5162
non,94,5163,1,4492,2248,1692,1024,501.49831299999977,0.535714285714286,8.0,1,Ab5,mp+,15,144,80,15,,,,,,o,,,,T,0,0,cut_17,gutim_17,,5163
non,94,5164,1,4493,2248,1692,1024,501.49831299999977,0.535714285714286,8.0,1,D6,mp+,15,144,86,15,,,,,,o,,,,T 6005,0,0,cut_17,gutim_17,,5164
nof,94,5165,1,4494,2249,,1024,502.0343129999998,0,,,,,,144,80,0,,,,,,,,,,,0,0,cut_17,gutim_17,,5165
nof,94,5166,1,4495,2249,,1024,502.0343129999998,0,,,,,,144,86,0,,,,,,,,,,,0,0,cut_17,gutim_17,,5166
nof,94,5167,1,4496,2250,,1024,502.30231299999986,0,,,,,,144,72,0,,,,,,,,,,,0,0,cut_17,gutim_17,,5167
ped,94,5168,0,4497,2250,,1216,502.30231299999986,0,,,,,,176,64,0,,,,,,,d^,,,,0,0,cut_17,gutim_17,,5168
non,94,5169,1,4498,2250,1693,1216,502.30231299999986,0.267857142857143,16.0,0,C#3,mp+,15,144,49,15,,,,,,o,,,,,0,0,cut_17,gutim_17,,5169
sec,94,5170,0,4499,2250,,1216,502.30231299999986,0,,,,,,,,,,6005,,,,,,,,,0,0,cut_17,gutim_17,,5170
nof,94,5171,1,4500,2251,,1216,502.5703129999999,0,,,,,,144,49,0,,,,,,,,,,,0,0,cut_17,gutim_17,,5171
bar,95,5172,0,4501,2251,,0,502.5703129999999,0,,,,,,,,,95,,,,,,,,,,0,0,cut_17,gutim_17,,5172
non,95,5173,3,4502,2251,1694,,502.5703129999999,0.05,8.0,0,D4,ppp,5,144,62,5,,,,g,,o,,d,,,0,0,cut_17,gutim_17,,5173
nof,95,5174,3,4503,2252,,,502.62031299999984,0,,,,,,144,62,0,,,,,,,,,,,0,0,cut_17,gutim_17,,5174
non,95,5175,3,4504,2253,1695,,502.6453129999997,0.05,8.0,0,C#2,ppp,5,144,37,5,,,,g,,o,,d,,,0,0,cut_17,gutim_17,,5175
nof,95,5176,3,4505,2254,,,502.6953129999999,0,,,,,,144,37,0,,,,,,,,,,,0,0,cut_17,gutim_17,,5176
non,95,5177,3,4506,2255,1696,0,502.72031299999975,0.133928571428571,32.0,1,Ab3,ppp,5,144,56,5,,,,,,o,,d,,,0,0,cut_17,gutim_17,,5177
ped,95,5178,0,4507,2255,,0,502.72031299999975,0,,,,,,176,64,127,,,,,,,dV,,,,0,0,cut_17,gutim_17,,5178
nof,95,5179,3,4508,2256,,0,502.85431299999976,0,,,,,,144,56,0,,,,,,,,,,,0,0,cut_17,gutim_17,,5179
non,95,5180,3,4509,2256,1697,32,502.85431299999976,0.087890625,32.0,0,E1,ppp,5,144,28,5,,,,,,o,,d,,,0,0,cut_17,gutim_17,,5180
nof,95,5181,3,4510,2257,,32,502.94131299999975,0,,,,,,144,28,0,,,,,,,,,,,0,0,cut_17,gutim_17,,5181
non,95,5182,3,4511,2257,1698,53,502.94131299999975,0.133928571428571,32.0,1,C3,ppp,5,144,48,5,,,,,,o,,d,,,0,0,cut_17,gutim_17,,5182
nof,95,5183,3,4512,2258,,53,503.07531299999977,0,,,,,,144,48,0,,,,,,,,,,,0,0,cut_17,gutim_17,,5183
non,95,5184,3,4513,2259,1699,256,503.7913129999999,3.21428571428571,2.0,1,D3,ppp,5,144,50,5,,,,,,o,,d,,,0,0,cut_17,gutim_17,,5184
non,95,5185,1,4514,2260,1700,,504.78731299999976,0.05,8.0,0,A2,pp,8,144,45,8,,,,g,,o,,d,,,0,0,cut_17,gutim_17,,5185
nof,95,5186,1,4515,2261,,,504.8373129999997,0,,,,,,144,45,0,,,,,,,,,,,0,0,cut_17,gutim_17,,5186
non,95,5187,1,4516,2262,1701,512,504.8623129999998,3.21428571428571,2.0,1,A2,ff,22,144,45,22,,,,,,o,,d,,,0,0,cut_17,gutim_17,,5187
non,95,5188,1,4517,2262,1701,512,504.8623129999998,2.14285714285714,2.0,1,C#6,ff,22,144,85,22,,,,,,o,,d,,,0,0,cut_17,gutim_17,,5188
nof,95,5189,3,4518,2263,,256,507.00531299999983,0,,,,,,144,50,0,,,,,,,,,,,0,0,cut_17,gutim_17,,5189
nof,95,5190,1,4519,2263,,512,507.00531299999983,0,,,,,,144,85,0,,,,,,,,,,,0,0,cut_17,gutim_17,,5190
non,95,5191,3,4520,2263,1702,1024,507.00531299999983,0.087890625,32.0,0,D3,ppp,5,144,50,5,,,,,,o,,D,,,0,0,cut_17,gutim_17,,5191
nof,95,5192,3,4521,2264,,1024,507.0933129999998,0,,,,,,144,50,0,,,,,,,,,,,0,0,cut_17,gutim_17,,5192
non,95,5193,3,4522,2264,1703,1045,507.0933129999998,0.087890625,32.0,0,Db2,ppp,5,144,37,5,,,,,,o,,,,,0,0,cut_17,gutim_17,,5193
nof,95,5194,3,4523,2265,,1045,507.18131299999976,0,,,,,,144,37,0,,,,,,,,,,,0,0,cut_17,gutim_17,,5194
non,95,5195,3,4524,2265,1704,1066,507.18131299999976,0.05859375,32.0,0,F2,ppp,5,144,41,5,,,,,,o,,,e,,0,0,cut_17,gutim_17,,5195
nof,95,5196,3,4525,2266,,1066,507.24031299999973,0,,,,,,144,41,0,,,,,,,,,,,0,0,cut_17,gutim_17,,5196
non,95,5197,3,4526,2266,1705,1080,507.24031299999973,0.05859375,32.0,0,A3,ppp,5,144,57,5,,,,,,o,,,e,,0,0,cut_17,gutim_17,,5197
nof,95,5198,3,4527,2267,,1080,507.2983129999997,0,,,,,,144,57,0,,,,,,,,,,,0,0,cut_17,gutim_17,,5198
non,95,5199,3,4528,2267,1706,1094,507.2983129999997,0.0627790178571429,32.0,0,F2,ppp,5,144,41,5,,,,,,o,,,e,,0,0,cut_17,gutim_17,,5199
nof,95,5200,3,4529,2268,,1094,507.3613129999998,0,,,,,,144,41,0,,,,,,,,,,,0,0,cut_17,gutim_17,,5200
non,95,5201,3,4530,2268,1707,1109,507.3613129999998,0.05859375,32.0,0,A3,ppp,5,144,57,5,,,,,,o,,,e,,0,0,cut_17,gutim_17,,5201
nof,95,5202,3,4531,2269,,1109,507.4203129999998,0,,,,,,144,57,0,,,,,,,,,,,0,0,cut_17,gutim_17,,5202
non,95,5203,3,4532,2269,1708,1123,507.4203129999998,0.05859375,32.0,0,F2,ppp,5,144,41,5,,,,,,o,,,e,,0,0,cut_17,gutim_17,,5203
nof,95,5204,3,4533,2270,,1123,507.4783129999998,0,,,,,,144,41,0,,,,,,,,,,,0,0,cut_17,gutim_17,,5204
non,95,5205,3,4534,2270,1709,1137,507.4783129999998,0.0627790178571429,32.0,0,A3,ppp,5,144,57,5,,,,,,o,,,E,,0,0,cut_17,gutim_17,,5205
nof,95,5206,3,4535,2271,,1137,507.5413129999999,0,,,,,,144,57,0,,,,,,,,,,,0,0,cut_17,gutim_17,,5206
non,95,5207,3,4536,2271,1710,1152,507.5413129999999,0.087890625,32.0,0,F2,ppp,5,144,41,5,,,,,,o,,d,e,,0,0,cut_17,gutim_17,,5207
nof,95,5208,3,4537,2272,,1152,507.62931299999985,0,,,,,,144,41,0,,,,,,,,,,,0,0,cut_17,gutim_17,,5208
