opcode,meas,index,voice,loc,eloc,oloc,tick,sec,dur,rval,dots,sci_pitch,dmark,dlevel,status,d0,d1,bar,section,bpm,grace,tie,onset,pedal,dyn,even,tempo,player_id,piano_id,src,seg_label,spirio_label,uid
non,27,906,3,906,497,337,1280,128.48799999999994,0.316220238095238,8.0,0,Bb2,mp,14,144,46,14,,,,,,o,,,,,2,0,cut_4,gutim_5,,906
nof,27,907,3,907,498,,1280,128.80399999999997,,,,,,,144,46,0,,,,,,,,,,,2,0,cut_4,gutim_5,,907
non,27,908,3,908,498,338,1365,128.80399999999997,0.316220238095238,8.0,0,Db5,p-,10,144,73,10,,,,,,o,,,,,2,0,cut_4,gutim_5,,908
nof,27,909,3,909,499,,1365,129.12099999999998,,,,,,,144,73,0,,,,,,,,,,,2,0,cut_4,gutim_5,,909
non,27,910,3,910,499,339,1450,129.12099999999998,0.319940476190476,8.0,0,A2,ppp,5,144,45,5,,,,,,o,,,,,2,0,cut_4,gutim_5,,910
nof,27,911,3,911,500,,1450,129.44100000000003,,,,,,,144,45,0,,,,,,,,,,,2,0,cut_4,gutim_5,,911
bar,28,912,0,912,500,,0,129.44100000000003,,,,,,,,,,28,,,,,,,,,,2,0,cut_4,gutim_5,,912
non,28,913,1,913,500,340,0,129.44100000000003,0.0615234375,32.0,0,F4,ppp,5,144,65,5,,,,,,o,,,,,2,0,cut_4,gutim_5,,913
nof,28,914,1,914,500,,1024,129.44100000000003,,,,,,,144,50,0,,,,,,,,,,,2,0,cut_4,gutim_5,,914
nof,28,915,1,915,500,,1024,129.44100000000003,,,,,,,144,69,0,,,,,,,,,,,2,0,cut_4,gutim_5,,915
nof,28,916,1,916,500,,1024,129.44100000000003,,,,,,,144,77,0,,,,,,,,,,,2,0,cut_4,gutim_5,,916
nof,28,917,1,917,501,,0,129.50199999999995,,,,,,,144,65,0,,,,,,,,,,,2,0,cut_4,gutim_5,,917
non,28,918,1,918,501,341,21,129.50199999999995,0.0615234375,32.0,0,G5,ppp,5,144,79,5,,,,,,o,,,,,2,0,cut_4,gutim_5,,918
nof,28,919,1,919,502,,21,129.56399999999996,,,,,,,144,79,0,,,,,,,,,,,2,0,cut_4,gutim_5,,919
non,28,920,1,920,502,342,42,129.56399999999996,0.064453125,32.0,0,F4,ppp,5,144,65,5,,,,,,o,,,,,2,0,cut_4,gutim_5,,920
nof,28,921,1,921,503,,42,129.62800000000004,,,,,,,144,65,0,,,,,,,,,,,2,0,cut_4,gutim_5,,921
non,28,922,1,922,503,343,64,129.62800000000004,0.09375,32.0,1,G5,ppp,5,144,79,5,,,,,,o,,,,,2,0,cut_4,gutim_5,,922
nof,28,923,1,923,504,,64,129.72199999999998,,,,,,,144,79,0,,,,,,,,,,,2,0,cut_4,gutim_5,,923
non,28,924,1,924,504,344,96,129.72199999999998,0.09375,32.0,1,F4,ppp,5,144,65,5,,,,,,o,,,,,2,0,cut_4,gutim_5,,924
nof,28,925,1,925,505,,96,129.81600000000003,,,,,,,144,65,0,,,,,,,,,,,2,0,cut_4,gutim_5,,925
non,28,926,1,926,505,345,128,129.81600000000003,0.375,8.0,0,Db5,ppp,5,144,73,5,,,,,,o,,,,,2,0,cut_4,gutim_5,,926
non,28,927,3,927,505,345,128,129.81600000000003,0.375,8.0,0,A2,ppp,5,144,45,5,,,,,,o,,,,,2,0,cut_4,gutim_5,,927
non,28,928,3,928,505,345,128,129.81600000000003,0.375,8.0,0,Bb2,ppp,5,144,46,5,,,,,,o,,,,,2,0,cut_4,gutim_5,,928
nof,28,929,1,929,506,,128,130.19100000000003,,,,,,,144,73,0,,,,,,,,,,,2,0,cut_4,gutim_5,,929
nof,28,930,3,930,506,,128,130.19100000000003,,,,,,,144,45,0,,,,,,,,,,,2,0,cut_4,gutim_5,,930
nof,28,931,3,931,506,,128,130.19100000000003,,,,,,,144,46,0,,,,,,,,,,,2,0,cut_4,gutim_5,,931
non,28,932,1,932,506,346,256,130.19100000000003,0.0615234375,32.0,0,F4,pp-,7,144,65,7,,,,,,o,,,,,2,0,cut_4,gutim_5,,932
non,28,933,1,933,506,346,256,130.19100000000003,0.09375,32.0,0,Db5,pp-,7,144,73,7,,,,,,o,,,,,2,0,cut_4,gutim_5,,933
non,28,934,3,934,506,346,256,130.19100000000003,0.298828125,8.0,0,Bb2,pp-,7,144,46,7,,,,,,o,,,,,2,0,cut_4,gutim_5,,934
nof,28,935,1,935,507,,256,130.25199999999995,,,,,,,144,65,0,,,,,,,,,,,2,0,cut_4,gutim_5,,935
non,28,936,1,936,507,347,277,130.25199999999995,0.0615234375,32.0,0,G5,pp-,7,144,79,7,,,,,,o,,,,,2,0,cut_4,gutim_5,,936
nof,28,937,1,937,508,,256,130.284,,,,,,,144,73,0,,,,,,,,,,,2,0,cut_4,gutim_5,,937
nof,28,938,1,938,509,,277,130.31399999999996,,,,,,,144,79,0,,,,,,,,,,,2,0,cut_4,gutim_5,,938
non,28,939,1,939,509,348,298,130.31399999999996,0.064453125,32.0,0,F4,pp-,7,144,65,7,,,,,,o,,,,,2,0,cut_4,gutim_5,,939
nof,28,940,1,940,510,,298,130.37800000000004,,,,,,,144,65,0,,,,,,,,,,,2,0,cut_4,gutim_5,,940
non,28,941,1,941,510,349,320,130.37800000000004,0.09375,32.0,1,Db5,pp-,7,144,73,7,,,,,,o,,,,,2,0,cut_4,gutim_5,,941
non,28,942,1,942,510,349,320,130.37800000000004,0.09375,32.0,1,G5,pp-,7,144,79,7,,,,,,o,,,,,2,0,cut_4,gutim_5,,942
nof,28,943,1,943,511,,320,130.47199999999998,,,,,,,144,73,0,,,,,,,,,,,2,0,cut_4,gutim_5,,943
nof,28,944,1,944,511,,320,130.47199999999998,,,,,,,144,79,0,,,,,,,,,,,2,0,cut_4,gutim_5,,944
non,28,945,1,945,511,350,352,130.47199999999998,0.09375,32.0,1,F4,pp-,7,144,65,7,,,,,,o,,,,,2,0,cut_4,gutim_5,,945
nof,28,946,3,946,512,,256,130.48900000000003,,,,,,,144,46,0,,,,,,,,,,,2,0,cut_4,gutim_5,,946
non,28,947,3,947,512,351,358,130.48900000000003,0.451171875,8.0,1,A2,pp,8,144,45,8,,,,,,o,,,,,2,0,cut_4,gutim_5,,947
nof,28,948,1,948,513,,352,130.56600000000003,,,,,,,144,65,0,,,,,,,,,,,2,0,cut_4,gutim_5,,948
nof,28,949,3,949,514,,358,130.94100000000003,,,,,,,144,45,0,,,,,,,,,,,2,0,cut_4,gutim_5,,949
non,28,950,1,950,514,352,512,130.94100000000003,0.0615234375,32.0,0,F4,pp+,9,144,65,9,,,,,,o,,,,,2,0,cut_4,gutim_5,,950
non,28,951,1,951,514,352,512,130.94100000000003,0.09375,32.0,0,Db5,pp+,9,144,73,9,,,,,,o,,,,,2,0,cut_4,gutim_5,,951
non,28,952,3,952,514,352,512,130.94100000000003,0.298828125,8.0,0,Bb2,pp+,9,144,46,9,,,,,,o,,,,,2,0,cut_4,gutim_5,,952
nof,28,953,1,953,515,,512,131.00199999999995,,,,,,,144,65,0,,,,,,,,,,,2,0,cut_4,gutim_5,,953
non,28,954,1,954,515,353,533,131.00199999999995,0.0615234375,32.0,0,G5,pp+,9,144,79,9,,,,,,o,,,,,2,0,cut_4,gutim_5,,954
nof,28,955,1,955,516,,512,131.034,,,,,,,144,73,0,,,,,,,,,,,2,0,cut_4,gutim_5,,955
nof,28,956,1,956,517,,533,131.06399999999996,,,,,,,144,79,0,,,,,,,,,,,2,0,cut_4,gutim_5,,956
non,28,957,1,957,517,354,554,131.06399999999996,0.064453125,32.0,0,F4,pp+,9,144,65,9,,,,,,o,,,,,2,0,cut_4,gutim_5,,957
nof,28,958,1,958,518,,554,131.12800000000004,,,,,,,144,65,0,,,,,,,,,,,2,0,cut_4,gutim_5,,958
non,28,959,1,959,518,355,576,131.12800000000004,0.09375,32.0,1,Db5,pp+,9,144,73,9,,,,,,o,,,,,2,0,cut_4,gutim_5,,959
non,28,960,1,960,518,355,576,131.12800000000004,0.09375,32.0,1,G5,pp+,9,144,79,9,,,,,,o,,,,,2,0,cut_4,gutim_5,,960
nof,28,961,1,961,519,,576,131.22199999999998,,,,,,,144,73,0,,,,,,,,,,,2,0,cut_4,gutim_5,,961
nof,28,962,1,962,519,,576,131.22199999999998,,,,,,,144,79,0,,,,,,,,,,,2,0,cut_4,gutim_5,,962
non,28,963,1,963,519,356,608,131.22199999999998,0.09375,32.0,1,F4,pp+,9,144,65,9,,,,,,o,,,,,2,0,cut_4,gutim_5,,963
nof,28,964,3,964,520,,512,131.23900000000003,,,,,,,144,46,0,,,,,,,,,,,2,0,cut_4,gutim_5,,964
non,28,965,3,965,520,357,614,131.23900000000003,0.451171875,8.0,1,A2,pp+,9,144,45,9,,,,,,o,,,,,2,0,cut_4,gutim_5,,965
nof,28,966,1,966,521,,608,131.31600000000003,,,,,,,144,65,0,,,,,,,,,,,2,0,cut_4,gutim_5,,966
nof,28,967,3,967,522,,614,131.69100000000003,,,,,,,144,45,0,,,,,,,,,,,2,0,cut_4,gutim_5,,967
ped,28,968,0,968,523,,938,132.16499999999996,,,,,,,176,64,0,,,,,,,d^,,,,2,0,cut_4,gutim_5,,968
non,28,969,1,969,524,358,938,132.18899999999996,0.251953125,8.0,0,Ab3,pp+,9,144,56,9,,,,,,o,,,,,2,0,cut_4,gutim_5,,969
non,28,970,1,970,524,358,938,132.18899999999996,0.375,8.0,0,E4,pp+,9,144,64,9,,,,,,o,,,,,2,0,cut_4,gutim_5,,970
non,28,971,1,971,524,358,938,132.18899999999996,0.375,8.0,0,C6,pp+,9,144,84,9,,,,,,o,,,,,2,0,cut_4,gutim_5,,971
nof,28,972,1,972,525,,938,132.44100000000003,,,,,,,144,56,0,,,,,,,,,,,2,0,cut_4,gutim_5,,972
non,28,973,1,973,525,359,1024,132.44100000000003,0.2490234375,16.0,1,Bb4,p,11,144,70,11,,,,,,o,,,,,2,0,cut_4,gutim_5,,973
ped,28,974,0,974,526,,1024,132.46500000000003,,,,,,,176,64,127,,,,,,,dV,,,,2,0,cut_4,gutim_5,,974
nof,28,975,1,975,527,,938,132.56399999999996,,,,,,,144,64,0,,,,,,,,,,,2,0,cut_4,gutim_5,,975
nof,28,976,1,976,527,,938,132.56399999999996,,,,,,,144,84,0,,,,,,,,,,,2,0,cut_4,gutim_5,,976
nof,28,977,1,977,528,,1024,132.68999999999994,,,,,,,144,70,0,,,,,,,,,,,2,0,cut_4,gutim_5,,977
non,28,978,1,978,528,360,1109,132.68999999999994,0.2490234375,16.0,1,Db6,mp,14,144,85,14,,,,,,o,,,,,2,0,cut_4,gutim_5,,978
nof,28,979,1,979,529,,1109,132.93899999999996,,,,,,,144,85,0,,,,,,,,,,,2,0,cut_4,gutim_5,,979
non,28,980,1,980,529,361,1194,132.93899999999996,0.0849609375,32.0,0,Ab3,mf-,16,144,56,16,,,,,,o,,,,,2,0,cut_4,gutim_5,,980
non,28,981,1,981,529,361,1194,132.93899999999996,0.09375,32.0,0,E4,mf-,16,144,64,16,,,,,,o,,,,,2,0,cut_4,gutim_5,,981
non,28,982,1,982,529,361,1194,132.93899999999996,0.09375,32.0,0,C6,mf-,16,144,84,16,,,,,,o,,,,,2,0,cut_4,gutim_5,,982
nof,28,983,1,983,530,,1194,133.024,,,,,,,144,56,0,,,,,,,,,,,2,0,cut_4,gutim_5,,983
non,28,984,1,984,530,362,1223,133.024,0.08203125,32.0,0,Bb4,mf,17,144,70,17,,,,,,o,,,,,2,0,cut_4,gutim_5,,984
non,28,985,1,985,530,362,1223,133.024,0.09375,32.0,0,Db7,mf,17,144,97,17,,,,,,o,,,,,2,0,cut_4,gutim_5,,985
nof,28,986,1,986,531,,1194,133.03200000000004,,,,,,,144,64,0,,,,,,,,,,,2,0,cut_4,gutim_5,,986
nof,28,987,1,987,531,,1194,133.03200000000004,,,,,,,144,84,0,,,,,,,,,,,2,0,cut_4,gutim_5,,987
nof,28,988,1,988,532,,1223,133.106,,,,,,,144,70,0,,,,,,,,,,,2,0,cut_4,gutim_5,,988
non,28,989,1,989,532,363,1251,133.106,0.0849609375,32.0,0,Ab3,mf,17,144,56,17,,,,,,o,,,,,2,0,cut_4,gutim_5,,989
non,28,990,1,990,532,363,1251,133.106,0.09375,32.0,0,E4,mf,17,144,64,17,,,,,,o,,,,,2,0,cut_4,gutim_5,,990
non,28,991,1,991,532,363,1251,133.106,0.09375,32.0,0,C6,mf,17,144,84,17,,,,,,o,,,,,2,0,cut_4,gutim_5,,991
nof,28,992,1,992,533,,1223,133.11699999999996,,,,,,,144,97,0,,,,,,,,,,,2,0,cut_4,gutim_5,,992
nof,28,993,1,993,534,,1251,133.19100000000003,,,,,,,144,56,0,,,,,,,,,,,2,0,cut_4,gutim_5,,993
nof,28,994,1,994,535,,1251,133.19899999999996,,,,,,,144,64,0,,,,,,,,,,,2,0,cut_4,gutim_5,,994
nof,28,995,1,995,535,,1251,133.19899999999996,,,,,,,144,84,0,,,,,,,,,,,2,0,cut_4,gutim_5,,995
ped,28,996,,996,536,,,133.91600000000003,,,,,,,176,64,0,,,,,,,d^,,,,2,0,cut_4,gutim_5,,996
bar,29,997,0,997,537,,0,133.94100000000003,,,,,,,,,,29,,,,,,,,,,2,0,cut_4,gutim_5,,997
sec,29,998,0,998,537,,0,133.94100000000003,,,,,,,,,,,5974,,,,,,,,,3,0,cut_5,gutim_6,spirio_2,998
non,29,999,1,999,537,364,0,133.94100000000003,0.75,4.0,0,F#4,p,11,144,66,11,,,,,,o,,d,,,3,0,cut_5,gutim_6,spirio_2,999
non,29,1000,1,1000,537,364,0,133.94100000000003,0.75,4.0,0,G#6,p,11,144,92,11,,,,,,o,,d,,,3,0,cut_5,gutim_6,spirio_2,1000
non,29,1001,1,1001,537,364,0,133.94100000000003,0.75,4.0,0,E7,p,11,144,100,11,,,,,,o,,d,,,3,0,cut_5,gutim_6,spirio_2,1001
non,29,1002,3,1002,537,364,0,133.94100000000003,0.75,4.0,0,E4,mp,14,144,64,14,,,,,,o,,d,,,3,0,cut_5,gutim_6,spirio_2,1002
non,29,1003,3,1003,537,364,0,133.94100000000003,0.75,4.0,0,Bb4,mp,14,144,70,14,,,,,,o,,d,,,3,0,cut_5,gutim_6,spirio_2,1003
ped,29,1004,0,1004,538,,97,134.226,,,,,,,176,64,127,,,,,,,dV,,,,3,0,cut_5,gutim_6,spirio_2,1004
nof,29,1005,1,1005,539,,0,134.69100000000003,,,,,,,144,66,0,,,,,,,,,,,3,0,cut_5,gutim_6,spirio_2,1005
nof,29,1006,1,1006,539,,0,134.69100000000003,,,,,,,144,92,0,,,,,,,,,,,3,0,cut_5,gutim_6,spirio_2,1006
nof,29,1007,1,1007,539,,0,134.69100000000003,,,,,,,144,100,0,,,,,,,,,,,3,0,cut_5,gutim_6,spirio_2,1007
nof,29,1008,3,1008,539,,0,134.69100000000003,,,,,,,144,64,0,,,,,,,,,,,3,0,cut_5,gutim_6,spirio_2,1008
nof,29,1009,3,1009,539,,0,134.69100000000003,,,,,,,144,70,0,,,,,,,,,,,3,0,cut_5,gutim_6,spirio_2,1009
non,29,1010,3,1010,539,365,256,134.69100000000003,0.1640625,16.0,0,A6,pp,8,144,93,8,,,,,,o,,d,,,3,0,cut_5,gutim_6,spirio_2,1010
nof,29,1011,3,1011,540,,256,134.856,,,,,,,144,93,0,,,,,,,,,,,3,0,cut_5,gutim_6,spirio_2,1011
non,29,1012,3,1012,540,366,312,134.856,0.0849609375,32.0,0,C#6,pp-,7,144,85,7,,,,,,o,,D,,,3,0,cut_5,gutim_6,spirio_2,1012
nof,29,1013,3,1013,541,,312,134.94100000000003,,,,,,,144,85,0,,,,,,,,,,,3,0,cut_5,gutim_6,spirio_2,1013
non,29,1014,3,1014,541,367,341,134.94100000000003,0.08203125,32.0,0,D6,pp-,7,144,86,7,,,,,,o,,,,,3,0,cut_5,gutim_6,spirio_2,1014
nof,29,1015,3,1015,542,,341,135.02300000000002,,,,,,,144,86,0,,,,,,,,,,,3,0,cut_5,gutim_6,spirio_2,1015
non,29,1016,3,1016,542,368,369,135.02300000000002,0.0849609375,32.0,0,B5,pp-,7,144,83,7,,,,,,o,,,,,3,0,cut_5,gutim_6,spirio_2,1016
nof,29,1017,3,1017,543,,369,135.10699999999997,,,,,,,144,83,0,,,,,,,,,,,3,0,cut_5,gutim_6,spirio_2,1017
non,29,1018,3,1018,543,369,398,135.10699999999997,0.08203125,32.0,0,D6,ppp+,6,144,86,6,,,,,,o,,,,,3,0,cut_5,gutim_6,spirio_2,1018
nof,29,1019,3,1019,544,,398,135.19000000000005,,,,,,,144,86,0,,,,,,,,,,,3,0,cut_5,gutim_6,spirio_2,1019
non,29,1020,3,1020,544,370,426,135.19000000000005,0.0849609375,32.0,0,B5,ppp+,6,144,83,6,,,,,,o,,,,,3,0,cut_5,gutim_6,spirio_2,1020
nof,29,1021,3,1021,545,,426,135.274,,,,,,,144,83,0,,,,,,,,,,,3,0,cut_5,gutim_6,spirio_2,1021
non,29,1022,3,1022,545,371,455,135.274,0.08203125,32.0,0,D6,ppp,5,144,86,5,,,,,,o,,,,,3,0,cut_5,gutim_6,spirio_2,1022
nof,29,1023,3,1023,546,,455,135.35699999999997,,,,,,,144,86,0,,,,,,,,,,,3,0,cut_5,gutim_6,spirio_2,1023
non,29,1024,3,1024,546,372,483,135.35699999999997,0.0849609375,32.0,0,F7,ppp,5,144,101,5,,,,,,o,,,,,3,0,cut_5,gutim_6,spirio_2,1024
nof,29,1025,3,1025,547,,483,135.44100000000003,,,,,,,144,101,0,,,,,,,,,,,3,0,cut_5,gutim_6,spirio_2,1025
non,29,1026,1,1026,547,373,512,135.44100000000003,0.298828125,8.0,0,A4,mp,14,144,69,14,,,,,,o,,,,,3,0,cut_5,gutim_6,spirio_2,1026
non,29,1027,1,1027,547,373,512,135.44100000000003,0.375,8.0,0,Eb5,mp,14,144,75,14,,,,,,o,,,,,3,0,cut_5,gutim_6,spirio_2,1027
non,29,1028,3,1028,548,374,597,135.69100000000003,0.08203125,32.0,0,C#6,ppp,5,144,85,5,,,,,,o,,d,e,,3,0,cut_5,gutim_6,spirio_2,1028
nof,29,1029,1,1029,549,,512,135.74,,,,,,,144,69,0,,,,,,,,,,,3,0,cut_5,gutim_6,spirio_2,1029
non,29,1030,1,1030,549,375,614,135.74,0.1494140625,16.0,0,F7,ppp,5,144,101,5,,,,,,o,,,,,3,0,cut_5,gutim_6,spirio_2,1030
nof,29,1031,3,1031,550,,597,135.77300000000002,,,,,,,144,85,0,,,,,,,,,,,3,0,cut_5,gutim_6,spirio_2,1031
non,29,1032,3,1032,550,376,625,135.77300000000002,0.0849609375,32.0,0,D6,ppp,5,144,86,5,,,,,,o,,d,e,,3,0,cut_5,gutim_6,spirio_2,1032
nof,29,1033,1,1033,551,,512,135.81600000000003,,,,,,,144,75,0,,,,,,,,,,,3,0,cut_5,gutim_6,spirio_2,1033
nof,29,1034,3,1034,552,,625,135.85699999999997,,,,,,,144,86,0,,,,,,,,,,,3,0,cut_5,gutim_6,spirio_2,1034
non,29,1035,3,1035,552,377,654,135.85699999999997,0.08203125,32.0,0,B5,ppp,5,144,83,5,,,,,,o,,d,e,,3,0,cut_5,gutim_6,spirio_2,1035
nof,29,1036,1,1036,553,,614,135.89,,,,,,,144,101,0,,,,,,,,,,,3,0,cut_5,gutim_6,spirio_2,1036
non,29,1037,1,1037,553,378,665,135.89,0.1494140625,16.0,0,A6,ppp,5,144,93,5,,,,,,o,,,,,3,0,cut_5,gutim_6,spirio_2,1037
nof,29,1038,3,1038,554,,654,135.94000000000005,,,,,,,144,83,0,,,,,,,,,,,3,0,cut_5,gutim_6,spirio_2,1038
non,29,1039,3,1039,554,379,682,135.94000000000005,0.0849609375,32.0,0,C#6,ppp,5,144,85,5,,,,,,o,,d,e,,3,0,cut_5,gutim_6,spirio_2,1039
nof,29,1040,3,1040,555,,682,136.024,,,,,,,144,85,0,,,,,,,,,,,3,0,cut_5,gutim_6,spirio_2,1040
non,29,1041,3,1041,555,380,711,136.024,0.08203125,32.0,0,B5,ppp,5,144,83,5,,,,,,o,,d,e,,3,0,cut_5,gutim_6,spirio_2,1041
nof,29,1042,1,1042,556,,665,136.039,,,,,,,144,93,0,,,,,,,,,,,3,0,cut_5,gutim_6,spirio_2,1042
non,29,1043,1,1043,556,381,716,136.039,0.15234375,16.0,0,F7,ppp,5,144,101,5,,,,,,o,,,,,3,0,cut_5,gutim_6,spirio_2,1043
nof,29,1044,3,1044,557,,711,136.10699999999997,,,,,,,144,83,0,,,,,,,,,,,3,0,cut_5,gutim_6,spirio_2,1044
non,29,1045,3,1045,557,382,739,136.10699999999997,0.0849609375,32.0,0,D6,ppp,5,144,86,5,,,,,,o,,d,e,,3,0,cut_5,gutim_6,spirio_2,1045
nof,29,1046,1,1046,558,,716,136.19100000000003,,,,,,,144,101,0,,,,,,,,,,,3,0,cut_5,gutim_6,spirio_2,1046
nof,29,1047,3,1047,558,,739,136.19100000000003,,,,,,,144,86,0,,,,,,,,,,,3,0,cut_5,gutim_6,spirio_2,1047
non,29,1048,3,1048,558,383,768,136.19100000000003,0.08203125,32.0,0,C#6,ppp,5,144,85,5,,,,,,o,,d,e,,3,0,cut_5,gutim_6,spirio_2,1048
nof,29,1049,3,1049,559,,768,136.274,,,,,,,144,85,0,,,,,,,,,,,3,0,cut_5,gutim_6,spirio_2,1049
non,29,1050,3,1050,559,384,796,136.274,0.08203125,32.0,0,D6,ppp,5,144,86,5,,,,,,o,,d,e,,3,0,cut_5,gutim_6,spirio_2,1050
non,29,1051,1,1051,560,385,819,136.341,0.1494140625,16.0,0,A6,ppp,5,144,93,5,,,,,,o,,,,,3,0,cut_5,gutim_6,spirio_2,1051
nof,29,1052,3,1052,561,,796,136.356,,,,,,,144,86,0,,,,,,,,,,,3,0,cut_5,gutim_6,spirio_2,1052
non,29,1053,3,1053,561,386,824,136.356,0.0849609375,32.0,0,B5,ppp,5,144,83,5,,,,,,o,,d,e,,3,0,cut_5,gutim_6,spirio_2,1053
nof,29,1054,3,1054,562,,824,136.44100000000003,,,,,,,144,83,0,,,,,,,,,,,3,0,cut_5,gutim_6,spirio_2,1054
non,29,1055,3,1055,562,387,853,136.44100000000003,0.08203125,32.0,0,C#6,ppp,5,144,85,5,,,,,,o,,d,e,,3,0,cut_5,gutim_6,spirio_2,1055
nof,29,1056,1,1056,563,,819,136.49,,,,,,,144,93,0,,,,,,,,,,,3,0,cut_5,gutim_6,spirio_2,1056
non,29,1057,1,1057,563,388,870,136.49,0.1494140625,16.0,0,F7,ppp,5,144,101,5,,,,,,o,,,,,3,0,cut_5,gutim_6,spirio_2,1057
nof,29,1058,3,1058,564,,853,136.52300000000002,,,,,,,144,85,0,,,,,,,,,,,3,0,cut_5,gutim_6,spirio_2,1058
non,29,1059,3,1059,564,389,881,136.52300000000002,0.0849609375,32.0,0,B5,ppp,5,144,83,5,,,,,,o,,d,e,,3,0,cut_5,gutim_6,spirio_2,1059
nof,29,1060,3,1060,565,,881,136.60699999999997,,,,,,,144,83,0,,,,,,,,,,,3,0,cut_5,gutim_6,spirio_2,1060
non,29,1061,3,1061,565,390,910,136.60699999999997,0.08203125,32.0,0,D6,ppp,5,144,86,5,,,,,,o,,d,e,,3,0,cut_5,gutim_6,spirio_2,1061
nof,29,1062,1,1062,566,,870,136.64,,,,,,,144,101,0,,,,,,,,,,,3,0,cut_5,gutim_6,spirio_2,1062
non,29,1063,1,1063,566,391,921,136.64,0.1494140625,16.0,0,A6,ppp,5,144,93,5,,,,,,o,,,,,3,0,cut_5,gutim_6,spirio_2,1063
nof,29,1064,3,1064,567,,910,136.69000000000005,,,,,,,144,86,0,,,,,,,,,,,3,0,cut_5,gutim_6,spirio_2,1064
non,29,1065,3,1065,567,392,938,136.69000000000005,0.0849609375,32.0,0,C#6,ppp,5,144,85,5,,,,,,o,,d,e,,3,0,cut_5,gutim_6,spirio_2,1065
nof,29,1066,3,1066,568,,938,136.774,,,,,,,144,85,0,,,,,,,,,,,3,0,cut_5,gutim_6,spirio_2,1066
non,29,1067,3,1067,568,393,967,136.774,0.08203125,32.0,0,B5,ppp,5,144,83,5,,,,,,o,,d,e,,3,0,cut_5,gutim_6,spirio_2,1067
nof,29,1068,1,1068,569,,921,136.789,,,,,,,144,93,0,,,,,,,,,,,3,0,cut_5,gutim_6,spirio_2,1068
non,29,1069,1,1069,569,394,972,136.789,0.15234375,16.0,0,F7,ppp,5,144,101,5,,,,,,o,,,,,3,0,cut_5,gutim_6,spirio_2,1069
nof,29,1070,3,1070,570,,967,136.85699999999997,,,,,,,144,83,0,,,,,,,,,,,3,0,cut_5,gutim_6,spirio_2,1070
non,29,1072,3,1072,572,395,995,136.85699999999997,0.0849609375,32.0,0,D6,ppp,5,144,86,5,,,,,,o,,d,e,,3,0,cut_5,gutim_6,spirio_2,1072
ped,29,1071,,1071,571,,,136.88199999999998,,,,,,,176,64,0,,,,,,,d^,,,,3,0,cut_5,gutim_6,,1071
nof,29,1073,1,1073,573,,972,136.94100000000003,,,,,,,144,101,0,,,,,,,,,,,3,0,cut_5,gutim_6,spirio_2,1073
nof,29,1074,3,1074,573,,995,136.94100000000003,,,,,,,144,86,0,,,,,,,,,,,3,0,cut_5,gutim_6,spirio_2,1074
non,29,1075,3,1075,573,396,1024,136.94100000000003,0.75,4.0,0,E4,pp,8,144,64,8,,,,,,o,,d,E,,3,0,cut_5,gutim_6,spirio_2,1075
non,29,1076,3,1076,573,396,1024,136.94100000000003,0.75,4.0,0,Bb4,pp,8,144,70,8,,,,,,o,,d,E 5975,,3,0,cut_5,gutim_6,spirio_2,1076
non,29,1077,1,1077,573,396,1024,136.94100000000003,0.75,4.0,0,F#4,pp,8,144,66,8,,,,,,o,,d,,,3,0,cut_5,gutim_6,spirio_2,1077
non,29,1078,1,1078,573,396,1024,136.94100000000003,0.75,4.0,0,G#6,pp,8,144,92,8,,,,,,o,,d,,,3,0,cut_5,gutim_6,spirio_2,1078
non,29,1079,1,1079,573,396,1024,136.94100000000003,0.75,4.0,0,F7,pp,8,144,101,8,,,,,,o,,d 5975,,,3,0,cut_5,gutim_6,spirio_2,1079
sec,29,1081,0,1081,575,,1024,136.94100000000003,,,,,,,,,,,5975,,,,,,,,,3,0,cut_5,gutim_6,spirio_2,1081
ped,29,1080,,1080,574,,,136.96600000000004,,,,,,,176,64,127,,,,,,,dV,,,,3,0,cut_5,gutim_6,,1080
non,29,1082,2,1082,576,397,1088,137.12900000000002,0.111328125,32.0,1,A6,pp,8,144,93,8,,,,,,o,,,,,3,0,cut_5,gutim_6,spirio_2,1082
nof,29,1083,2,1083,577,,1088,137.24,,,,,,,144,93,0,,,,,,,,,,,3,0,cut_5,gutim_6,spirio_2,1083
non,29,1084,2,1084,577,398,1126,137.24,0.076171875,32.0,0,C#6,pp,8,144,85,8,,,,,,o,,,,,3,0,cut_5,gutim_6,spirio_2,1084
nof,29,1085,2,1085,578,,1126,137.31600000000003,,,,,,,144,85,0,,,,,,,,,,,3,0,cut_5,gutim_6,spirio_2,1085
non,29,1086,2,1086,578,399,1152,137.31600000000003,0.0732421875,32.0,0,D6,pp,8,144,86,8,,,,,,o,,,,,3,0,cut_5,gutim_6,spirio_2,1086
nof,29,1087,2,1087,579,,1152,137.39,,,,,,,144,86,0,,,,,,,,,,,3,0,cut_5,gutim_6,spirio_2,1087
non,29,1088,2,1088,579,400,1177,137.39,0.1142578125,32.0,1,B5,pp,8,144,83,8,,,,,,o,,,,,3,0,cut_5,gutim_6,spirio_2,1088
nof,29,1089,2,1089,580,,1177,137.50400000000002,,,,,,,144,83,0,,,,,,,,,,,3,0,cut_5,gutim_6,spirio_2,1089
